col,kld1,kld2,kst,overlap
mean,3.811478030454401,3.388541772393639,0.6633986928104575,0.37842446008758857
std,2.551575929159401,2.2824247354251024,0.3627450980392157,0.6781218318600819
0.1,1.8251913570923306,1.994839988335366,0.4215686274509804,0.6076450592177819
0.25,2.2433335452393317,2.426170709229274,0.46405228758169936,0.5622330180045577
0.5,2.001781870681276,2.323793196936478,0.5555555555555556,0.4682319525964017
0.75,3.473056360574159,3.5575500696658766,0.6928104575163399,0.3308285929191289
0.9,4.988014478953485,4.8574459041082445,0.8006535947712419,0.2422315661451824
centroid_distance_n_clusters_10,2.355395021923224,2.4290161721539865,0.0784313725490196,0.931737541098015
cluster_proportion_n_clusters_10,1.5153791556735572,1.5814337468265784,0.07189542483660132,0.9378498119063307
iterations_k_n_clusters_10,0.16819334207541856,0.2461173888000691,0.042483660130718956,0.9430900168433067
wcv_ratio_n_clusters_10,1.475970554823511,1.5281703256754986,0.03594771241830066,0.9607795833363658
centroid_distance_n_clusters_20,2.12321378912227,2.010923827677061,0.14052287581699346,0.8985772447719564
cluster_proportion_n_clusters_20,1.953291340522117,1.918125268319939,0.06209150326797386,0.9646118359217007
iterations_k_n_clusters_20,0.20408388124733556,0.21807928258132056,0.058823529411764705,0.9287887489750333
wcv_ratio_n_clusters_20,1.1330137153830038,1.4152649738016136,0.07189542483660132,0.9243929905357596
centroid_distance_n_clusters_50,1.0746341492670435,1.1910372890769458,0.17973856209150327,0.8492419697380061
cluster_proportion_n_clusters_50,1.603390181936799,1.7174048927955858,0.08496732026143791,0.9209431100286359
iterations_k_n_clusters_50,0.09772645964509834,0.08056416131357119,0.09150326797385622,0.9134697335436704
wcv_ratio_n_clusters_50,0.3639992197988856,0.269402155043692,0.08496732026143791,0.8971091856575161
centroid_distance_n_clusters_100,2.2980335735286754,2.4698016611761804,0.19934640522875818,0.869330934250434
cluster_proportion_n_clusters_100,1.444666098525311,1.3410853488158707,0.12745098039215685,0.8996585746583994
iterations_k_n_clusters_100,0.07261522127221191,0.07478969539518164,0.06209150326797386,0.9376505092050523
wcv_ratio_n_clusters_100,0.2837911942655808,0.2837911942655808,0.11111111111111112,0.897925635883155
centroid_distance_n_clusters_500,2.767154219408277,2.3488174344100123,0.411764705882353,0.6223631774454665
cluster_proportion_n_clusters_500,1.3163245243255859,1.1311838875533968,0.1568627450980392,0.9466127347268299
iterations_k_n_clusters_500,0.11034548397924634,0.13299843338159384,0.09150326797385622,0.8948023716514764
wcv_ratio_n_clusters_500,0.01891941295103872,0,0.09477124183006536,0.9204467429356682
centroid_distance_n_clusters_1000,2.675298070113632,2.7955305228263225,0.4869281045751634,0.5410397660966095
cluster_proportion_n_clusters_1000,1.7142221657951018,1.5592790601860358,0.1568627450980392,0.9191851882653791
iterations_k_n_clusters_1000,0.13002147558645963,0.13717825608431544,0.14052287581699346,0.8617467061700859
wcv_ratio_n_clusters_1000,0.01891941295103872,0,0.08496732026143791,0.9313561415843374
centroid_distance_n_points_per_cluster_10,1.877398877149995,1.655372460055972,0.41830065359477125,0.6203634928982698
cluster_proportion_n_points_per_cluster_10,1.300871744270131,1.6888717150316455,0.12745098039215685,0.9434471620295446
iterations_k_n_points_per_cluster_10,0.02161597236476434,0.07592629101671614,0.0392156862745098,0.9523865556978995
wcv_ratio_n_points_per_cluster_10,0.01891941295103872,0,0.09477124183006536,0.9237968103157924
centroid_distance_n_points_per_cluster_30,2.6219205889235044,2.3036599826097772,0.4444444444444445,0.5862549631679755
cluster_proportion_n_points_per_cluster_30,1.8297579873412684,1.938990978173662,0.12091503267973856,0.9644444361029103
iterations_k_n_points_per_cluster_30,0.17953093902448114,0.19003084934245423,0.09477124183006536,0.9032356353138076
wcv_ratio_n_points_per_cluster_30,0.01891941295103872,0,0.10457516339869281,0.9027528420171992
centroid_distance_n_points_per_cluster_100,2.725441871642466,2.559064798212878,0.20915032679738563,0.8335511442082523
cluster_proportion_n_points_per_cluster_100,2.0272576511691067,2.148167404103027,0.10457516339869281,0.9303680772468367
iterations_k_n_points_per_cluster_100,0.18113461988746138,0.0997912406999671,0.08169934640522876,0.913507751283193
wcv_ratio_n_points_per_cluster_100,0.6280730830789888,0.7469178525488099,0.08823529411764706,0.9117621199135935
centroid_distance_n_points_per_cluster_1000,1.6524203101468233,1.8545073849700386,0.12091503267973856,0.9015359659740174
cluster_proportion_n_points_per_cluster_1000,2.038221035501704,2.0479196108574076,0.05228758169934641,0.9556442732371402
iterations_k_n_points_per_cluster_1000,0.21437000981338578,0.3130031790331007,0.0784313725490196,0.9264008878474209
wcv_ratio_n_points_per_cluster_1000,1.0824958115131698,1.5322016623381638,0.0784313725490196,0.9389391741384575
q_pct_threshold_1,2.691945676873739,2.362194303039477,0.4281045751633987,0.5958759290757202
k_pct_threshold_1,3.1013480176368775,2.943491292995196,0.32026143790849676,0.6988445986349577
q_pct_threshold_2,3.1310328603556,3.146542727881719,0.46405228758169936,0.5593051135113858
k_pct_threshold_2,2.9586635231443106,2.6088134731293824,0.33333333333333337,0.6967144212745859
q_pct_threshold_3,3.262437143290038,2.748426910174388,0.5130718954248367,0.512924730266347
k_pct_threshold_3,2.8074134306420397,2.6524407580549414,0.35947712418300654,0.6757870144827561
q_pct_threshold_5,3.733306786867238,3.5570968076274307,0.5915032679738562,0.43006326255235655
k_pct_threshold_5,2.524496410836066,2.7719647067296913,0.35947712418300654,0.6581959824609221
q_pct_threshold_10,4.6129887776632055,4.010649098368421,0.7418300653594772,0.2834811656087677
k_pct_threshold_10,2.1356893595415793,1.9715416648681194,0.3758169934640523,0.662277382092238
peak_value,2.2613997312168443,2.3467800391871676,0.31699346405228757,0.7318255154326416
MSE,0.7454176105583938,0.78164770767458,0.05228758169934641,0.9568246539847807
SSIM,0.24273207994876383,0.41419186466229096,0.16339869281045752,0.8559351640064222
NCC,2.6053373114243565,2.1510896750295068,0.4084967320261438,0.664845448454671
PSR,2.323577173688669,1.5903288329410428,0.3823529411764706,0.6499810844342975
correlation_coefficient,2.6053373114243565,2.1510896750295068,0.4084967320261438,0.6648454484546147
jaccard_index_0,2.2461600243392574,2.140886707876408,0.3104575163398693,0.6817343108066813
jaccard_index_-1,2.9118707204980896,2.96766093048206,0.4803921568627451,0.5486630419386898
jaccard_index_-2,0.9786503962628051,0.8541781674392315,0.3104575163398693,0.7271067869679192
