col,km_kld,km_kst,knm_kld,knm_kst
mean,5.829325959004357,0.7210905114315506,4.3391201486892985,0.5263853920297042
std,4.49249570004555,0.476577401388571,3.5578957147798973,0.3027262785788764
0.1,5.932382419149932,0.8554207675288014,4.5273260174026,0.7049159482210524
0.25,6.382880724631965,0.9024185549706264,5.282213221539159,0.7430507871112129
0.5,6.8573207142467645,0.9545535464510059,5.0611943201762,0.755499605808601
0.75,6.640752516771162,0.8986800946059358,4.925076328380714,0.7103583326975408
0.9,7.082150144063845,0.8099615981282267,4.713691783576857,0.5684112815035223
centroid_distance_n_clusters_10,4.664959310393531,0.6518526995752906,3.6552963961686893,0.5678009206276544
cluster_proportion_n_clusters_10,5.393461938381072,0.7740266015615066,4.647977949320032,0.6803362071157906
iterations_k_n_clusters_10,1.1376004524770698,0.3422852928460619,0.6735176459912056,0.2616667938251825
wcv_ratio_n_clusters_10,2.4071941679143185,0.26045878792502736,2.165094328541212,0.23540856031128407
centroid_distance_n_clusters_20,3.6502253820813295,0.5411866432694997,3.0235112857664816,0.4266549680832125
cluster_proportion_n_clusters_20,6.172833334662809,0.8888761730373084,6.00381286133821,0.8614862287327383
iterations_k_n_clusters_20,0.6097689637129408,0.28941278197400877,1.014641733597213,0.2906080720225834
wcv_ratio_n_clusters_20,2.469019413920651,0.25281656112509854,2.4587865272781317,0.25158312352178225
centroid_distance_n_clusters_50,2.725926244031875,0.3581546756186262,2.0469428434662076,0.1852190941227334
cluster_proportion_n_clusters_50,6.24540104064022,0.8935428905673813,6.142774840988197,0.8915210701660691
iterations_k_n_clusters_50,0.6160595581128405,0.27754889244932734,0.2527995600757035,0.17653416749319703
wcv_ratio_n_clusters_50,2.2748324473786097,0.5022888532845045,2.274017539504115,0.426489662012665
centroid_distance_n_clusters_100,2.3081272337740257,0.20889600976577402,2.327802769993986,0.10855522494341445
cluster_proportion_n_clusters_100,6.141592605657592,0.9072378627196663,6.2964709718085,0.8991505811144173
