col,kld1,kld2,kst,overlap
mean,3.83677908129117,1.668821297327424,0.5571192627444449,0.2564213820436909
std,1.7126467030026855,1.218833981030038,0.2604358949447845,0.41842646000784356
0.1,4.208555886280615,3.2339892501815206,0.7459207135686295,0.16379974468037886
0.25,4.128497714422342,3.2578430971480925,0.7429505951802657,0.07782178522961934
0.5,4.011830677668738,2.4987662289335932,0.7444610993139119,0.05122703062280825
0.75,4.161874359533417,2.2425572270105025,0.7124351732337741,0.10663321474715436
0.9,4.028831104509939,1.9631878011761679,0.6210323243258248,0.23598849100718206
kurtosis,0.7278872320701587,0.3299739190310376,0.27293398657432466,0.2610691981821142
centroid_distance_n_clusters_10,1.1067019136645588,1.1776089783117503,0.21670992306375572,0.45867376608473476
cluster_proprtion_n_clusters_10,1.0369521668353934,0.9608156373105425,0.20146146479576962,0.4229546298863981
iterations_k_n_clusters_10,0.13201005295551804,0.18628392193048113,0.1481867010867302,0.4424093904654437
wcv_ratio_n_clusters_10,1.1593023703816405,1.046253740643681,0.06014027101173708,0.4412145933729066
centroid_distance_n_clusters_20,0.7237489694354636,0.8579307958761753,0.260912409265659,0.4494214460622468
cluster_proprtion_n_clusters_20,1.2161400059083967,1.0014664489965044,0.24560612158979978,0.4373121678943824
iterations_k_n_clusters_20,0.1706150670407882,0.32526851884059615,0.1741983687480627,0.4253726103185336
wcv_ratio_n_clusters_20,1.3281361030371281,1.2454509190021557,0.07870582411532573,0.44888756376251226
centroid_distance_n_clusters_50,0.9312619478018362,1.0530947574157903,0.27444680388428566,0.32183488388274034
cluster_proprtion_n_clusters_50,1.3838344122334412,1.0438178710865305,0.28796731944502274,0.44102333204193095
iterations_k_n_clusters_50,0.14994880676034825,0.24704167238669655,0.16067091365838082,0.4532456471906942
wcv_ratio_n_clusters_50,1.0336998848249332,1.004158609438942,0.08012611437268972,0.435890600923765
centroid_distance_n_clusters_70,1.1514438199003643,1.1767488994660884,0.25453266898909566,0.3843368387562552
cluster_proprtion_n_clusters_70,1.4636498555088322,1.0537570981995124,0.28494168482510074,0.42370426865996597
iterations_k_n_clusters_70,0.12913519203418247,0.1883848029994199,0.11326467826030633,0.4520759949031779
wcv_ratio_n_clusters_70,1.0951052252988485,1.0086670701489926,0.08917294694036171,0.45146322950765455
centroid_distance_n_clusters_100,1.2363258816984755,1.2242060346666643,0.22102862324372086,0.45608061993873034
cluster_proprtion_n_clusters_100,1.494641588586008,1.2493601097518585,0.2773105161621629,0.45184757714621576
iterations_k_n_clusters_100,0.11213838597076706,0.15664011541920272,0.09177527029465238,0.4449186995705167
wcv_ratio_n_clusters_100,1.1093143965645107,0.919423024858708,0.07243248994924893,0.41423502030293724
q_pct_threshold_1,4.140431503775476,3.259200639030564,0.7489926117148501,0.21764959577237855
k_pct_threshold_1,4.2859594673223365,4.074029943525109,0.7732994684320829,0.24939792444244632
q_pct_threshold_2,4.317883732140914,3.2054153697749834,0.7520575703321258,0.2125835389961254
k_pct_threshold_2,4.390042147488714,3.9118619830964514,0.7718213487668457,0.23662026054782112
q_pct_threshold_3,4.266211574888908,3.6822346315292087,0.742943655651321,0.19555201968197708
k_pct_threshold_3,4.531331724558775,3.8765133740679003,0.7702599547542713,0.21614819261160317
q_pct_threshold_5,4.296496736760726,3.0480637301495777,0.704817883628726,0.17312247682050994
k_pct_threshold_5,4.5312141423395556,3.7470222067099748,0.7307647823532405,0.2038463102567087
q_pct_threshold_10,3.740268449911249,1.7476534191264428,0.573880538322392,0.22102482818823668
k_pct_threshold_10,3.814202254688343,2.045000046156663,0.6119854917581528,0.26662601516412204
